Cargo;Codigo;Posicao
845 - CONTADOR PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
956 - ESCRIV SUBST SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
956 - ESCRIV SUBST SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
145 - MOTORISTA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
151 - OFICIAL DE JUSTICA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
151 - OFICIAL DE JUSTICA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
151 - OFICIAL DE JUSTICA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
151 - OFICIAL DE JUSTICA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
151 - OFICIAL DE JUSTICA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
523 - TECNICO JUDICIARIO - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
649 - OFIC SERVENTIA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
649 - OFIC SERVENTIA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
650 - OFIC SERVENTIA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
650 - OFIC SERVENTIA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
650 - OFIC SERVENTIA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
650 - OFIC SERVENTIA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
662 - OFI REG CART DIST PRIM ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
662 - OFI REG CART DIST PRIM ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
791 - ASSESSOR JUDICIARIO ADJUNTO - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
663 - OF REG CART DIST SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
664 - OF REG CART DIST TER ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
664 - OF REG CART DIST TER ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
666 - ESCREV DIST PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
666 - ESCREV DIST PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
666 - ESCREV DIST PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
666 - ESCREV DIST PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
668 - ESCREV DIST TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
673 - OFIC COORDENADOR SERVENTIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
743 - TECNICO JUDICIARIO AUXILIAR - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
743 - TECNICO JUDICIARIO AUXILIAR - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
748 - TECNICO DE SERVICOS JUDICIARIO - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
748 - TECNICO DE SERVICOS JUDICIARIO - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
791 - ASSESSOR JUDICIARIO ADJUNTO - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
791 - ASSESSOR JUDICIARIO ADJUNTO - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
796 - ASSES JUDICIARIO ASSISTENTE - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
796 - ASSES JUDICIARIO ASSISTENTE - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
802 - ASSESSOR JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
811 - ADMINIST JUDICIARIO ASSISTE - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
811 - ADMINIST JUDICIARIO ASSISTE - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
857 - ANALISTA JUDICIARIO DOIS - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
857 - ANALISTA JUDICIARIO DOIS - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
857 - ANALISTA JUDICIARIO DOIS - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
874 - ANALISTA JUDICIARIO TRES - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
874 - ANALISTA JUDICIARIO TRES - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
874 - ANALISTA JUDICIARIO TRES - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
821 - TABELIAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
825 - ESCRIV DE OFIC SEGUND ENTRANCI - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
882 - TEC JUDIC PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
882 - TEC JUDIC PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
891 - TEC JUDIC SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
891 - TEC JUDIC SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
891 - TEC JUDIC SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
981 - ANALISTA JUDICIARIO UM - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
981 - ANALISTA JUDICIARIO UM - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
981 - ANALISTA JUDICIARIO UM - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
427 - OFICIAL REG CART DISTRITAL - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
427 - OFICIAL REG CART DISTRITAL - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
662 - OFI REG CART DIST PRIM ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
88 - CONTINUO - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
428 - ESCREVENTE DISTRITAL - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
649 - OFIC SERVENTIA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
649 - OFIC SERVENTIA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
662 - OFI REG CART DIST PRIM ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
662 - OFI REG CART DIST PRIM ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
664 - OF REG CART DIST TER ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
802 - ASSESSOR JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
664 - OF REG CART DIST TER ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
668 - ESCREV DIST TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
811 - ADMINIST JUDICIARIO ASSISTE - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
811 - ADMINIST JUDICIARIO ASSISTE - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
668 - ESCREV DIST TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
668 - ESCREV DIST TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
668 - ESCREV DIST TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
743 - TECNICO JUDICIARIO AUXILIAR - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
232 - . - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
236 - DISTRIBUIDOR PRI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
882 - TEC JUDIC PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
857 - ANALISTA JUDICIARIO DOIS - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
857 - ANALISTA JUDICIARIO DOIS - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
857 - ANALISTA JUDICIARIO DOIS - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
891 - TEC JUDIC SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
891 - TEC JUDIC SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
891 - TEC JUDIC SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
14 - AGENTE DE PORTARIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
205 - ADMINISTRADOR - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
236 - DISTRIBUIDOR PRI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
284 - OFIC REG CIVIL PRIM ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
874 - ANALISTA JUDICIARIO TRES - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
874 - ANALISTA JUDICIARIO TRES - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
840 - ESCREV COMPROM TERCEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
837 - AVALIADOR SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
834 - DISTRIBUIDOR TERCEIR ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
834 - DISTRIBUIDOR TERCEIR ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
833 - DISTRIBUIDOR SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
833 - DISTRIBUIDOR SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
825 - ESCRIV DE OFIC SEGUND ENTRANCI - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
823 - TABELIAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
822 - TABELIAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
66 - AUXILIAR DE SERVICO - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
741 - TECNICO JUDICIARIO ADJUNTO - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
336 - ESCRIVAO DE OFICIO PRIM ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
336 - ESCRIVAO DE OFICIO PRIM ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
427 - OFICIAL REG CART DISTRITAL - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
427 - OFICIAL REG CART DISTRITAL - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
650 - OFIC SERVENTIA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
650 - OFIC SERVENTIA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
523 - TECNICO JUDICIARIO - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
3 - AGENTE ADM AUXILIAR - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
236 - DISTRIBUIDOR PRI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
845 - CONTADOR PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
384 - ESCREVN COMPROM PRIM ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
743 - TECNICO JUDICIARIO AUXILIAR - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
673 - OFIC COORDENADOR SERVENTIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
667 - ESCREV DIST SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
666 - ESCREV DIST PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
666 - ESCREV DIST PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
662 - OFI REG CART DIST PRIM ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
748 - TECNICO DE SERVICOS JUDICIARIO - Servidores Efetivos do Poder Judiciário - LEGADO;11416;B I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11417;B II
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11417;B II
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11417;B II
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11417;B II
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11417;B II
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11417;B II
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11417;B II
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11417;B II
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11417;B II
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11417;B II
